left_norm,right_norm,charsim,wordsim,ratio,partialratio,tokensort,tokenset,levenstein,jaro_winkler,first_letter_jaccard,combined_len,len_ratio,dc_reg_eq,openai_pred
assn of corporate counsel,minority corporate counsel assn,0.7287207786205935,0.7773955622219083,0.7142857142857143,0.8,0.8571428571428572,0.9361702127659575,0.5806451612903225,0.6962826420890936,0.5,4.02535169073515,0.8064516129032258,0.00016160259397903553,0.19999999999999996
american bar assn,natl lgbtq+ bar assn,0.34153508577665864,0.5280478086348412,0.5405405405405406,0.6923076923076923,0.4324324324324324,0.64,0.5,0.6717468805704101,0.5,3.6109179126442243,0.85,0.00013991432172167688,0.050000000000000044
american free enterprise chamber of commerce,virginia chamber of commerce,0.5320698448035559,0.5532084675237211,0.6666666666666667,0.8461538461538461,0.5277777777777778,0.8085106382978724,0.5454545454545454,0.6870129870129871,0.3333333333333333,4.276666119016055,0.6363636363636364,0.0001026167012718866,0.09999999999999998
asian american bar assn of new york,new york state bar assn,0.5102010252706489,0.7064479570366538,0.4482758620689655,0.5652173913043479,0.6206896551724138,0.85,0.2571428571428571,0.6239678480087688,0.6666666666666666,4.060443010546419,0.6571428571428571,0.0001048823729210298,0.09999999999999998
greater new york hospital assn,ymca of greater new york,0.4972875470350522,0.6048637981497338,0.5925925925925926,0.8,0.5925925925925926,0.8,0.2666666666666667,0.7000000000000001,0.5,3.9889840465642745,0.8,6.967976047787572e-05,0.050000000000000044
americas health insurance plans,america’s health insurance plans,0.8432414380354255,0.7359512949725716,0.9841269841269842,0.967741935483871,0.9841269841269842,0.9841269841269842,0.96875,0.99375,1.0,4.143134726391533,0.96875,0.000622238223221982,0.95
assn of southern california defense counsel,intl assn of defense counsel,0.5954068169784101,0.6556749143737981,0.6478873239436621,0.782608695652174,0.6478873239436621,0.9019607843137254,0.4883720930232558,0.7527685492801771,0.6666666666666666,4.2626798770413155,0.6511627906976745,0.0003015143042567034,0.09999999999999998
alabama ctr for law and liberty,alliance for law and liberty,0.6317065574415837,0.6914532055927097,0.8135593220338984,0.8363636363636364,0.7796610169491526,0.8135593220338982,0.7741935483870968,0.801689708141321,0.75,4.07753744390572,0.9032258064516129,8.279151745038762e-05,0.19999999999999996
american muslim bar assn,new york state bar assn,0.25480282624696693,0.3687270644347652,0.5531914893617021,0.6,0.42553191489361697,0.5161290322580645,0.41666666666666663,0.6923913043478261,0.3333333333333333,3.8501476017100584,0.9583333333333334,3.383694073309301e-05,0.050000000000000044
california state sheriffs assn,minnesota sheriffs’ assn,0.4610369665121977,0.5714859766483785,0.7037037037037037,0.7906976744186046,0.6296296296296297,0.6296296296296297,0.5666666666666667,0.7154761904761905,0.5,3.9889840465642745,0.8,1.5463962808632016e-05,0.050000000000000044
dri,dri-ctr for law and public policy,0.2521350065778222,0.6152924955825438,0.16666666666666663,1.0,0.16666666666666663,0.1666666666666667,0.09090909090909094,0.6969696969696969,0.2,3.58351893845611,0.09090909090909091,8.40077214459505e-05,0.85
assn of christian schools intl,wisconsin assn of christian schools,0.7356271248031386,0.7506435550784868,0.7692307692307692,0.9090909090909091,0.7692307692307692,0.9090909090909091,0.5714285714285714,0.7563492063492063,0.6666666666666666,4.174387269895637,0.8571428571428571,0.0003765184585930486,0.09999999999999998
apartment owners assn of california,gun owners of california,0.6552397387890938,0.5726319429090927,0.7457627118644068,0.7916666666666665,0.6779661016949151,0.9090909090909091,0.6285714285714286,0.6817460317460317,0.5,4.07753744390572,0.6857142857142857,4.5977645348036224e-05,0.050000000000000044
american civil liberties union fdn,american civil liberties union of rhode island,0.7124317159196221,0.674828786415756,0.85,0.9552238805970148,0.8,0.9375,0.7391304347826086,0.9478260869565217,0.5,4.382026634673881,0.7391304347826086,0.00011412768065860739,0.19999999999999996
arkansas state chamber of commerce,west virginia chamber of commerce,0.5225698364226016,0.5345449522956397,0.6865671641791045,0.7931034482758621,0.6567164179104478,0.7761194029850746,0.5882352941176471,0.8090380933518189,0.3333333333333333,4.204692619390966,0.9705882352941176,0.0013295514545695213,0.050000000000000044
family inst of connecticut,family inst of connecticut action,0.8912832467430216,0.8847823536088422,0.8813559322033897,1.0,0.8813559322033897,1.0,0.7878787878787878,0.9575757575757576,0.8,4.07753744390572,0.7878787878787878,0.00026961548285806995,0.5
texas trucking assn,western states trucking assn,0.6186620685860973,0.4873071020234453,0.7659574468085107,0.9444444444444444,0.7234042553191489,0.8125,0.6428571428571428,0.6967418546365914,0.5,3.8501476017100584,0.6785714285714286,0.014416025793489592,0.09999999999999998
american hospital assn,louisiana hospital assn,0.572274859043335,0.6309339362757361,0.7555555555555555,0.85,0.5777777777777777,0.7555555555555555,0.6956521739130435,0.7373005416483678,0.6666666666666666,3.8066624897703196,0.9565217391304348,0.0009190532333648357,0.050000000000000044
illinois sheriffs’ assn,western states trucking assn,0.03902861667203444,0.07138852345632253,0.43137254901960786,0.48888888888888893,0.43137254901960786,0.43137254901960786,0.2857142857142857,0.5739369326325848,0.4,3.9318256327243257,0.8214285714285714,1.7852957340372298e-05,0.050000000000000044
ctr for medicine in the public interest,nebraska appleseed,0.0,0.0,0.24561403508771928,0.4,0.24561403508771928,0.2456140350877193,0.15384615384615385,0.47065527065527063,0.0,4.04305126783455,0.46153846153846156,1.773878863141896e-05,0.09999999999999998
american nurses assn,natl assn of catholic nurses usa,0.495159204173346,0.5823540370558523,0.4615384615384615,0.6666666666666667,0.4615384615384615,0.7096774193548387,0.34375,0.6564950980392158,0.4,3.9512437185814275,0.625,0.0001355942170804641,0.09999999999999998
assn of arkansas counties,wisconsin counties assn,0.34078903518935094,0.5743229632413601,0.5416666666666667,0.6285714285714286,0.625,0.7222222222222223,0.31999999999999995,0.7045732689210951,0.5,3.871201010907891,0.92,3.282341905090744e-05,0.050000000000000044
community legal ctr,community legal services,0.708271402517068,0.6936039545557253,0.7906976744186046,0.9142857142857143,0.6976744186046511,0.8823529411764706,0.7083333333333333,0.9283625730994151,0.6666666666666666,3.7612001156935624,0.7916666666666666,1.263044036617886e-05,0.7
ctr for environmental accountability,environmental advocates,0.5591666427789355,0.487089606979356,0.6101694915254237,0.7391304347826086,0.6101694915254237,0.7222222222222223,0.4722222222222222,0.6442707009068566,0.5,4.07753744390572,0.6388888888888888,0.0002971058449731524,0.19999999999999996
colorado psychological assn,michigan psychological assn,0.6776262015799599,0.6302235453201778,0.7777777777777779,0.8333333333333335,0.7777777777777779,0.8,0.7037037037037037,0.8201058201058201,0.5,3.9889840465642745,1.0,9.580295207033722e-05,0.050000000000000044
natl sheriffs assn,new york state sheriffs’ assn,0.49426003353005715,0.5879765443463046,0.7234042553191489,0.8888888888888888,0.6382978723404256,0.6382978723404256,0.5862068965517242,0.7356659905341447,0.75,3.8501476017100584,0.6206896551724138,0.00020140841136732273,0.050000000000000044
central florida assn of criminal defense lawyers,washington assn of criminal defense lawyers,0.661319338599832,0.67119890173823,0.7912087912087913,0.8831168831168832,0.7032967032967032,0.8533333333333333,0.7083333333333333,0.7339011287909697,0.7142857142857143,4.51085950651685,0.8958333333333334,0.0007416609696971865,0.050000000000000044
ctr for constitutional responsibility,ctr for constitutional rights,0.6546403637021445,0.6305373248074901,0.7878787878787878,0.9090909090909091,0.7878787878787878,0.8627450980392157,0.7027027027027026,0.9247454350902626,1.0,4.189654742026425,0.7837837837837838,3.6242561696457294e-05,0.050000000000000044
comm for public counsel services,comm for public counsel services innocence program,0.777129414292188,0.7834131599914433,0.7804878048780488,1.0,0.7804878048780488,1.0,0.64,0.928,0.8,4.406719247264253,0.64,0.0,0.9
ctr for fair housing,housing alliance de,0.2817732873864568,0.30807773131884647,0.3589743589743589,0.5384615384615384,0.5641025641025641,0.5641025641025641,0.09999999999999998,0.4775689223057644,0.2,3.6635616461296463,0.95,8.682285450037388e-05,0.09999999999999998
american nurses assn,natl assn of catholic nurses u.s.a.,0.4473305464031065,0.6679144923528416,0.4363636363636364,0.6111111111111112,0.4363636363636364,0.7096774193548387,0.34285714285714286,0.6413165266106442,0.4,4.007333185232471,0.5714285714285714,0.00020781473504002997,0.050000000000000044
connecticut criminal defense attorneys assn,defense attorneys,0.6026731499776574,0.6277961909454257,0.5666666666666667,1.0,0.5666666666666667,1.0,0.39534883720930236,0.5608053597109685,0.6666666666666666,4.0943445622221,0.3953488372093023,0.0,0.19999999999999996
dc project,volunteer lawyers project of cny,0.2648111978828284,0.1806748360374214,0.38095238095238093,0.8,0.4285714285714286,0.8235294117647058,0.25,0.5166666666666667,0.16666666666666666,3.7376696182833684,0.3125,1.550725183397447e-05,0.09999999999999998
council on american-islamic relations,council on american-islamic relations new york,0.8934525061072455,0.8917500896432713,0.891566265060241,1.0,0.891566265060241,1.0,0.8043478260869565,0.9608695652173913,0.6666666666666666,4.418840607796598,0.8043478260869565,5.012938778292952e-05,0.9
american firearms assn,tennessee firearms assn,0.6364551039161856,0.6898570177788048,0.7111111111111111,0.8108108108108109,0.5777777777777777,0.7428571428571428,0.6086956521739131,0.7243083003952568,0.6666666666666666,3.8066624897703196,0.9565217391304348,0.00010213416735674665,0.5
federal law enforcement officers assn,law enforcement action partnership,0.5109816126953808,0.46792156793293255,0.5633802816901409,0.6349206349206349,0.619718309859155,0.6478873239436621,0.3783783783783784,0.6931343107813696,0.5,4.2626798770413155,0.918918918918919,0.0001730587253821074,0.09999999999999998
natl fed of independent business,small business assn,0.31300713483210185,0.33450987167195934,0.43137254901960786,0.6428571428571428,0.43137254901960786,0.5925925925925926,0.25,0.5196870015948963,0.14285714285714285,3.9318256327243257,0.59375,0.00043297065143699595,0.19999999999999996
n.c. sheriffs’ ass’n,natl sheriffs’ assn,0.6502492734215716,0.5307021687001373,0.8205128205128205,0.8571428571428572,0.8205128205128205,0.8205128205128205,0.8,0.8926315789473684,1.0,3.6635616461296463,0.95,0.0,0.09999999999999998
president of the house of deputies of the episcopal church,presiding bishop of the episcopal church,0.5987739683819446,0.43212953661572034,0.7142857142857143,0.7878787878787878,0.6326530612244898,0.8181818181818181,0.603448275862069,0.8369105312208761,0.625,4.584967478670572,0.6896551724137931,0.0019098381138669919,0.050000000000000044
federal public defender district of alaska,federal public defender for the district of guam,0.7102193067134001,0.6427851625707798,0.8222222222222222,0.8095238095238095,0.7777777777777779,0.9090909090909091,0.7291666666666667,0.8979247104247104,0.5714285714285714,4.499809670330265,0.875,0.002376364771015249,0.050000000000000044
illinois sheriffs’ assn,oklahoma sheriffs’ assn,0.6012730553220634,0.5931968931980723,0.7391304347826086,0.7894736842105263,0.7391304347826086,0.7567567567567568,0.7391304347826086,0.6888320545609549,0.5,3.828641396489095,1.0,8.820747101116447e-06,0.010000000000000009
new york council of defense lawyers,new york state assn of criminal defense lawyers,0.5859223016924625,0.7174460223657086,0.7073170731707318,0.71875,0.7804878048780488,0.8709677419354839,0.5957446808510638,0.8502773556231004,0.75,4.406719247264253,0.7446808510638298,0.019815071521780754,0.19999999999999996
apa watch,wetlands watch,0.3912440263293326,0.38053871318422705,0.6086956521739131,0.8,0.43478260869565216,0.7142857142857143,0.5,0.6640211640211641,0.5,3.1354942159291497,0.6428571428571429,6.834863408775763e-05,0.09999999999999998
public advocate,public health advocates,0.7004041387216383,0.2838250359704056,0.7894736842105263,0.72,0.7894736842105263,0.7894736842105263,0.6521739130434783,0.8771014492753623,0.6666666666666666,3.6375861597263857,0.6521739130434783,4.5427087946826204e-05,0.19999999999999996
western states petroleum assn,western states sheriffs’ assn,0.41903676886465097,0.617779897936753,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7916666666666667,0.7241379310344828,0.8761755485893417,0.75,4.060443010546419,1.0,2.233134391263625e-05,0.050000000000000044
aclu of massachusetts,children’s law ctr of kentucky,0.021318157793568722,0.06651391591852739,0.3137254901960784,0.41025641025641024,0.3529411764705882,0.35294117647058826,0.16666666666666663,0.5920634920634921,0.16666666666666666,3.9318256327243257,0.7,3.919808405935371e-05,0.050000000000000044
american free enterprise chamber of commerce,roseburg area chamber of commerce,0.432870197139811,0.40314325148721436,0.6493506493506493,0.8070175438596492,0.6493506493506493,0.7307692307692308,0.5454545454545454,0.7080285614768372,0.5,4.343805421853684,0.75,4.7179278721435685e-05,0.09999999999999998
american medical assn,christian medical assn,0.6733520327228047,0.6359645726320499,0.7906976744186046,0.8648648648648648,0.6046511627906976,0.7906976744186046,0.7272727272727273,0.7621452621452622,0.6666666666666666,3.7612001156935624,0.9545454545454546,9.377357274715401e-05,0.050000000000000044
arizona chamber of commerce and industry,chambers of commerce,0.583510189200225,0.31372005936631164,0.6333333333333333,0.95,0.6333333333333333,0.7096774193548387,0.44999999999999996,0.6855263157894737,0.5,4.0943445622221,0.5,2.8191464716940742e-05,0.19999999999999996
california inst of technology,california manufacturers and technology assn,0.5702155133381115,0.6059370850088991,0.6849315068493153,0.5957446808510638,0.6575342465753424,0.84,0.5681818181818181,0.8718971322419599,0.3333333333333333,4.290459441148391,0.6590909090909091,2.0170056080988572e-05,0.09999999999999998
american vaping manufacturers assn,pennsylvania manufacturers assn,0.536813279214116,0.4927456447214616,0.7384615384615385,0.7931034482758621,0.676923076923077,0.7384615384615384,0.6764705882352942,0.7649050062079791,0.5,4.174387269895637,0.9117647058823529,4.4814522622863594e-05,0.050000000000000044
